Distance,Curvature,Vertical offset,Cross level offset
2474.25,-0.004255952380952388,1.9345238095238102,-3.8690476190476204
2474.5,-0.004199206349206341,1.9087301587301653,-3.8174603174603305
2474.75,-0.0041424603174603225,1.8829365079365132,-3.7658730158730265
2475.0,-0.004085714285714276,1.8571428571428612,-3.7142857142857224
2475.25,-0.004028968253968257,1.8313492063492092,-3.6626984126984183
2475.5,-0.00397222222222221,1.8055555555555571,-3.6111111111111143
2475.75,-0.0039154761904761914,1.779761904761905,-3.55952380952381
2476.0,-0.003858730158730145,1.7539682539682602,-3.5079365079365203
2476.25,-0.003801984126984126,1.7281746031746081,-3.4563492063492163
2476.5,-0.0037452380952380793,1.702380952380956,-3.404761904761912
2476.75,-0.0036884920634920604,1.676587301587304,-3.353174603174608
2477.0,-0.0036317460317460415,1.650793650793652,-3.301587301587304
2477.25,-0.003574999999999995,1.625,-3.25
2477.5,-0.003518253968253976,1.599206349206355,-3.19841269841271
2477.75,-0.0034615079365079293,1.573412698412703,-3.146825396825406
2478.0,-0.0034047619047619104,1.547619047619051,-3.095238095238102
2478.25,-0.003348015873015864,1.521825396825399,-3.043650793650798
2478.5,-0.003291269841269845,1.496031746031747,-2.992063492063494
2478.75,-0.0032345238095237983,1.470238095238102,-2.940476190476204
2479.0,-0.0031777777777777794,1.44444444444445,-2.8888888888889
2479.25,-0.0031210317460317327,1.418650793650798,-2.837301587301596
2479.5,-0.003064285714285714,1.392857142857146,-2.785714285714292
2479.75,-0.003007539682539667,1.3670634920634939,-2.7341269841269877
2480.0,-0.0029507936507936483,1.3412698412698418,-2.6825396825396837
2480.25,-0.0028940476190476294,1.315476190476197,-2.630952380952394
2480.5,-0.0028373015873015828,1.2896825396825449,-2.5793650793650897
2480.75,-0.002780555555555564,1.2638888888888928,-2.5277777777777857
2481.0,-0.0027238095238095172,1.2380952380952408,-2.4761904761904816
2481.25,-0.0026670634920634984,1.2123015873015888,-2.4246031746031775
2481.5,-0.0026103174603174517,1.1865079365079367,-2.3730158730158735
2481.75,-0.002553571428571433,1.1607142857142918,-2.3214285714285836
2482.0,-0.002496825396825386,1.1349206349206398,-2.2698412698412795
2482.25,-0.0024400793650793673,1.1091269841269877,-2.2182539682539755
2482.5,-0.0023833333333333206,1.0833333333333357,-2.1666666666666714
2482.75,-0.0023265873015873018,1.0575396825396837,-2.1150793650793673
2483.0,-0.002269841269841255,1.0317460317460387,-2.0634920634920775
2483.25,-0.0022130952380952362,1.0059523809523867,-2.0119047619047734
2483.5,-0.0021563492063491896,0.9801587301587347,-1.9603174603174693
2483.75,-0.0020996031746031707,0.9543650793650897,-1.9087301587301795
2484.0,-0.002042857142857152,0.9285714285714306,-1.8571428571428612
2484.25,-0.001986111111111105,0.9027777777777857,-1.8055555555555713
2484.5,-0.0019293650793650863,0.8769841269841265,-1.753968253968253
2484.75,-0.0018726190476190396,0.8511904761904816,-1.7023809523809632
2485.0,-0.0018158730158730207,0.8253968253968225,-1.650793650793645
2485.25,-0.001759126984126974,0.7996031746031775,-1.599206349206355
2485.5,-0.0017023809523809552,0.7738095238095326,-1.5476190476190652
2485.75,-0.0016456349206349086,0.7480158730158735,-1.496031746031747
2486.0,-0.0015888888888888897,0.7222222222222285,-1.444444444444457
2486.25,-0.001532142857142843,0.6964285714285694,-1.3928571428571388
2486.5,-0.0014753968253968242,0.6706349206349245,-1.341269841269849
2486.75,-0.0014186507936507775,0.6448412698412795,-1.289682539682559
2487.0,-0.0013619047619047586,0.6190476190476204,-1.2380952380952408
2487.25,-0.0013051587301587397,0.5932539682539755,-1.186507936507951
2487.5,-0.001248412698412693,0.5674603174603163,-1.1349206349206327
2487.75,-0.0011916666666666742,0.5416666666666714,-1.0833333333333428
2488.0,-0.0011349206349206276,0.5158730158730265,-1.031746031746053
2488.25,-0.0010781746031746087,0.49007936507936734,-0.9801587301587347
2488.5,-0.001021428571428562,0.4642857142857224,-0.9285714285714448
2488.75,-0.0009646825396825431,0.43849206349206327,-0.8769841269841265
2489.0,-0.0009079365079364965,0.41269841269841834,-0.8253968253968367
2489.25,-0.0008511904761904776,0.3869047619047592,-0.7738095238095184
2489.5,-0.000794444444444431,0.36111111111111427,-0.7222222222222285
2489.75,-0.0007376984126984121,0.33531746031746934,-0.6706349206349387
2490.0,-0.0006809523809523654,0.3095238095238102,-0.6190476190476204
2490.25,-0.0006242063492063465,0.28373015873016527,-0.5674603174603305
2490.5,-0.0005674603174603277,0.25793650793650613,-0.5158730158730123
2490.75,-0.000510714285714281,0.2321428571428612,-0.4642857142857224
2491.0,-0.0004539682539682621,0.20634920634921627,-0.41269841269843255
2491.25,-0.0003972222222222155,0.18055555555555713,-0.36111111111111427
2491.5,-0.0003404761904761966,0.1547619047619122,-0.3095238095238244
2491.75,-0.00028373015873014995,0.12896825396825307,-0.25793650793650613
2492.0,-0.00022698412698413106,0.10317460317460814,-0.20634920634921627
2492.25,-0.00017023809523808442,0.077380952380949,-0.154761904761898
2492.5,-0.00011349206349206553,0.05158730158730407,-0.10317460317460814
2492.75,-5.674603174601889e-05,0.02579365079365914,-0.05158730158731828
2493.0,0.0,0.0,0.0
2493.25,0.0,0.0,0.0
2493.5,0.0,0.0,0.0
2493.75,0.0,0.0,0.0
2494.0,0.0,0.0,0.0
2494.25,0.0,0.0,0.0
2494.5,0.0,0.0,0.0
2494.75,0.0,0.0,0.0
2495.0,0.0,0.0,0.0
2495.25,0.0,0.0,0.0
2495.5,0.0,0.0,0.0
2495.75,0.0,0.0,0.0
2496.0,0.0,0.0,0.0
2496.25,0.0,0.0,0.0
2496.5,0.0,0.0,0.0
2496.75,0.0,0.0,0.0
2497.0,0.0,0.0,0.0
2497.25,0.0,0.0,0.0
2497.5,0.0,0.0,0.0
2497.75,0.0,0.0,0.0
2498.0,0.0,0.0,0.0
2498.25,0.0,0.0,0.0
2498.5,0.0,0.0,0.0
2498.75,0.0,0.0,0.0
2499.0,0.0,0.0,0.0
2499.25,0.0,0.0,0.0
2499.5,0.0,0.0,0.0
2499.75,0.0,0.0,0.0
2500.0,0.0,0.0,0.0
2500.25,0.0,0.0,0.0
2500.5,0.0,0.0,0.0
2500.75,0.0,0.0,0.0
2501.0,0.0,0.0,0.0
2501.25,0.0,0.0,0.0
2501.5,0.0,0.0,0.0
2501.75,0.0,0.0,0.0
2502.0,0.0,0.0,0.0
2502.25,0.0,0.0,0.0
2502.5,0.0,0.0,0.0
2502.75,0.0,0.0,0.0
2503.0,0.0,0.0,0.0
2503.25,0.0,0.0,0.0
2503.5,0.0,0.0,0.0
2503.75,0.0,0.0,0.0
2504.0,0.0,0.0,0.0
2504.25,0.0,0.0,0.0
2504.5,0.0,0.0,0.0
2504.75,0.0,0.0,0.0
2505.0,0.0,0.0,0.0
2505.25,0.0,0.0,0.0
2505.5,0.0,0.0,0.0
2505.75,0.0,0.0,0.0
2506.0,0.0,0.0,0.0
2506.25,0.0,0.0,0.0
2506.5,0.0,0.0,0.0
2506.75,0.0,0.0,0.0
2507.0,0.0,0.0,0.0
2507.25,0.0,0.0,0.0
2507.5,0.0,0.0,0.0
2507.75,0.0,0.0,0.0
2508.0,0.0,0.0,0.0
2508.25,0.0,0.0,0.0
2508.5,0.0,0.0,0.0
2508.75,0.0,0.0,0.0
2509.0,0.0,0.0,0.0
2509.25,0.0,0.0,0.0
2509.5,0.0,0.0,0.0
2509.75,0.0,0.0,0.0
2510.0,0.0,0.0,0.0
2510.25,0.0,0.0,0.0
2510.5,0.0,0.0,0.0
2510.75,0.0,0.0,0.0
2511.0,0.0,0.0,0.0
2511.25,0.0,0.0,0.0
2511.5,0.0,0.0,0.0
2511.75,0.0,0.0,0.0
2512.0,0.0,0.0,0.0
2512.25,0.0,0.0,0.0
2512.5,0.0,0.0,0.0
2512.75,0.0,0.0,0.0
2513.0,0.0,0.0,0.0
2513.25,0.0,0.0,0.0
2513.5,0.0,0.0,0.0
2513.75,0.0,0.0,0.0
2514.0,0.0,0.0,0.0
2514.25,0.0,0.0,0.0
2514.5,0.0,0.0,0.0
2514.75,0.0,0.0,0.0
2515.0,0.0,0.0,0.0
2515.25,0.0,0.0,0.0
2515.5,0.0,0.0,0.0
2515.75,0.0,0.0,0.0
2516.0,0.0,0.0,0.0
2516.25,0.0,0.0,0.0
2516.5,0.0,0.0,0.0
2516.75,0.0,0.0,0.0
2517.0,0.0,0.0,0.0
2517.25,0.0,0.0,0.0
2517.5,0.0,0.0,0.0
2517.75,0.0,0.0,0.0
2518.0,0.0,0.0,0.0
2518.25,0.0,0.0,0.0
2518.5,0.0,0.0,0.0
2518.75,0.0,0.0,0.0
2519.0,0.0,0.0,0.0
2519.25,0.0,0.0,0.0
2519.5,0.0,0.0,0.0
2519.75,0.0,0.0,0.0
2520.0,0.0,0.0,0.0
2520.25,0.0,0.0,0.0
2520.5,0.0,0.0,0.0
2520.75,0.0,0.0,0.0
2521.0,0.0,0.0,0.0
2521.25,0.0,0.0,0.0
2521.5,0.0,0.0,0.0
2521.75,0.0,0.0,0.0
2522.0,0.0,0.0,0.0
2522.25,0.0,0.0,0.0
2522.5,0.0,0.0,0.0
2522.75,0.0,0.0,0.0
2523.0,0.0,0.0,0.0
2523.25,0.0,0.0,0.0
2523.5,0.0,0.0,0.0
2523.75,0.0,0.0,0.0
2524.0,0.0,0.0,0.0
2524.25,0.0,0.0,0.0
2524.5,0.0,0.0,0.0
2524.75,0.0,0.0,0.0
2525.0,0.0,0.0,0.0
2525.25,0.0,0.0,0.0
2525.5,0.0,0.0,0.0
2525.75,0.0,0.0,0.0
2526.0,0.0,0.0,0.0
2526.25,0.0,0.0,0.0
2526.5,0.0,0.0,0.0
2526.75,0.0,0.0,0.0
2527.0,0.0,0.0,0.0
2527.25,0.0,0.0,0.0
2527.5,0.0,0.0,0.0
2527.75,0.0,0.0,0.0
2528.0,0.0,0.0,0.0
2528.25,0.0,0.0,0.0
2528.5,0.0,0.0,0.0
2528.75,0.0,0.0,0.0
2529.0,0.0,0.0,0.0
2529.25,0.0,0.0,0.0
2529.5,0.0,0.0,0.0
2529.75,0.0,0.0,0.0
2530.0,0.0,0.0,0.0
2530.25,0.0,0.0,0.0
2530.5,0.0,0.0,0.0
2530.75,0.0,0.0,0.0
2531.0,0.0,0.0,0.0
2531.25,0.0,0.0,0.0
2531.5,0.0,0.0,0.0
2531.75,0.0,0.0,0.0
2532.0,0.0,0.0,0.0
2532.25,0.0,0.0,0.0
2532.5,0.0,0.0,0.0
2532.75,0.0,0.0,0.0
2533.0,0.0,0.0,0.0
2533.25,0.0,0.0,0.0
2533.5,0.0,0.0,0.0
2533.75,0.0,0.0,0.0
2534.0,0.0,0.0,0.0
2534.25,0.0,0.0,0.0
2534.5,0.0,0.0,0.0
2534.75,0.0,0.0,0.0
2535.0,0.0,0.0,0.0
2535.25,0.0,0.0,0.0
2535.5,0.0,0.0,0.0
2535.75,0.0,0.0,0.0
2536.0,0.0,0.0,0.0
2536.25,0.0,0.0,0.0
2536.5,0.0,0.0,0.0
2536.75,0.0,0.0,0.0
2537.0,0.0,0.0,0.0
2537.25,0.0,0.0,0.0
2537.5,0.0,0.0,0.0
2537.75,0.0,0.0,0.0
2538.0,0.0,0.0,0.0
2538.25,0.0,0.0,0.0
2538.5,0.0,0.0,0.0
2538.75,0.0,0.0,0.0
2539.0,0.0,0.0,0.0
2539.25,0.0,0.0,0.0
2539.5,0.0,0.0,0.0
2539.75,0.0,0.0,0.0
2540.0,0.0,0.0,0.0
2540.25,0.0,0.0,0.0
2540.5,0.0,0.0,0.0
2540.75,0.0,0.0,0.0
2541.0,0.0,0.0,0.0
2541.25,0.0,0.0,0.0
2541.5,0.0,0.0,0.0
2541.75,0.0,0.0,0.0
2542.0,0.0,0.0,0.0
2542.25,0.0,0.0,0.0
2542.5,0.0,0.0,0.0
2542.75,0.0,0.0,0.0
2543.0,0.0,0.0,0.0
2543.25,0.0,0.0,0.0
2543.5,0.0,0.0,0.0
2543.75,0.0,0.0,0.0
2544.0,0.0,0.0,0.0
2544.25,0.0,0.0,0.0
2544.5,0.0,0.0,0.0
2544.75,0.0,0.0,0.0
2545.0,0.0,0.0,0.0
2545.25,0.0,0.0,0.0
2545.5,0.0,0.0,0.0
2545.75,0.0,0.0,0.0
2546.0,0.0,0.0,0.0
2546.25,0.0,0.0,0.0
2546.5,0.0,0.0,0.0
2546.75,0.0,0.0,0.0
2547.0,0.0,0.0,0.0
2547.25,0.0,0.0,0.0
2547.5,0.0,0.0,0.0
2547.75,0.0,0.0,0.0
2548.0,0.0,0.0,0.0
2548.25,0.0,0.0,0.0
2548.5,0.0,0.0,0.0
2548.75,0.0,0.0,0.0
2549.0,0.0,0.0,0.0
2549.25,0.0,0.0,0.0
2549.5,0.0,0.0,0.0
2549.75,0.0,0.0,0.0
2550.0,0.0,0.0,0.0
2550.25,0.0,0.0,0.0
2550.5,0.0,0.0,0.0
2550.75,0.0,0.0,0.0
2551.0,0.0,0.0,0.0
2551.25,0.0,0.0,0.0
2551.5,0.0,0.0,0.0
2551.75,0.0,0.0,0.0
2552.0,0.0,0.0,0.0
2552.25,0.0,0.0,0.0
2552.5,0.0,0.0,0.0
2552.75,0.0,0.0,0.0
2553.0,0.0,0.0,0.0
2553.25,0.0,0.0,0.0
2553.5,0.0,0.0,0.0
2553.75,0.0,0.0,0.0
2554.0,0.0,0.0,0.0
2554.25,0.0,0.0,0.0
2554.5,0.0,0.0,0.0
2554.75,0.0,0.0,0.0
2555.0,0.0,0.0,0.0
2555.25,0.0,0.0,0.0
2555.5,0.0,0.0,0.0
2555.75,0.0,0.0,0.0
2556.0,0.0,0.0,0.0
2556.25,0.0,0.0,0.0
2556.5,0.0,0.0,0.0
2556.75,0.0,0.0,0.0
2557.0,0.0,0.0,0.0
2557.25,0.0,0.0,0.0
2557.5,0.0,0.0,0.0
2557.75,0.0,0.0,0.0
2558.0,0.0,0.0,0.0
2558.25,0.0,0.0,0.0
2558.5,0.0,0.0,0.0
2558.75,0.0,0.0,0.0
2559.0,0.0,0.0,0.0
2559.25,0.0,0.0,0.0
2559.5,0.0,0.0,0.0
2559.75,0.0,0.0,0.0
2560.0,0.0,0.0,0.0
2560.25,0.0,0.0,0.0
2560.5,0.0,0.0,0.0
2560.75,0.0,0.0,0.0
2561.0,0.0,0.0,0.0
2561.25,0.0,0.0,0.0
2561.5,0.0,0.0,0.0
2561.75,0.0,0.0,0.0
2562.0,0.0,0.0,0.0
2562.25,0.0,0.0,0.0
2562.5,0.0,0.0,0.0
2562.75,0.0,0.0,0.0
2563.0,0.0,0.0,0.0
2563.25,0.0,0.0,0.0
2563.5,0.0,0.0,0.0
2563.75,0.0,0.0,0.0
2564.0,0.0,0.0,0.0
2564.25,0.0,0.0,0.0
2564.5,0.0,0.0,0.0
2564.75,0.0,0.0,0.0
2565.0,0.0,0.0,0.0
2565.25,0.0,0.0,0.0
2565.5,0.0,0.0,0.0
2565.75,0.0,0.0,0.0
2566.0,0.0,0.0,0.0
2566.25,0.0,0.0,0.0
2566.5,0.0,0.0,0.0
2566.75,0.0,0.0,0.0
2567.0,0.0,0.0,0.0
2567.25,0.0,0.0,0.0
2567.5,0.0,0.0,0.0
2567.75,0.0,0.0,0.0
2568.0,0.0,0.0,0.0
2568.25,0.0,0.0,0.0
2568.5,0.0,0.0,0.0
2568.75,0.0,0.0,0.0
2569.0,0.0,0.0,0.0
2569.25,0.0,0.0,0.0
2569.5,0.0,0.0,0.0
2569.75,0.0,0.0,0.0
2570.0,0.0,0.0,0.0
2570.25,0.0,0.0,0.0
2570.5,0.0,0.0,0.0
2570.75,0.0,0.0,0.0
2571.0,0.0,0.0,0.0
2571.25,0.0,0.0,0.0
2571.5,0.0,0.0,0.0
2571.75,0.0,0.0,0.0
2572.0,0.0,0.0,0.0
2572.25,0.0,0.0,0.0
2572.5,0.0,0.0,0.0
2572.75,0.0,0.0,0.0
2573.0,0.0,0.0,0.0
2573.25,0.0,0.0,0.0
2573.5,0.0,0.0,0.0
2573.75,0.0,0.0,0.0
2574.0,0.0,0.0,0.0
2574.25,0.0,0.0,0.0
2574.5,0.0,0.0,0.0
2574.75,0.0,0.0,0.0
2575.0,0.0,0.0,0.0
2575.25,0.0,0.0,0.0
2575.5,0.0,0.0,0.0
2575.75,0.0,0.0,0.0
2576.0,0.0,0.0,0.0
2576.25,0.0,0.0,0.0
2576.5,0.0,0.0,0.0
2576.75,0.0,0.0,0.0
2577.0,0.0,0.0,0.0
2577.25,0.0,0.0,0.0
2577.5,0.0,0.0,0.0
2577.75,0.0,0.0,0.0
2578.0,0.0,0.0,0.0
2578.25,0.0,0.0,0.0
2578.5,0.0,0.0,0.0
2578.75,0.0,0.0,0.0
2579.0,0.0,0.0,0.0
2579.25,0.0,0.0,0.0
2579.5,0.0,0.0,0.0
2579.75,0.0,0.0,0.0
2580.0,0.0,0.0,0.0
2580.25,0.0,0.0,0.0
2580.5,0.0,0.0,0.0
2580.75,0.0,0.0,0.0
2581.0,0.0,0.0,0.0
2581.25,0.0,0.0,0.0
2581.5,0.0,0.0,0.0
2581.75,0.0,0.0,0.0
2582.0,0.0,0.0,0.0
2582.25,0.0,0.0,0.0
2582.5,0.0,0.0,0.0
2582.75,0.0,0.0,0.0
2583.0,0.0,0.0,0.0
2583.25,0.0,0.0,0.0
2583.5,0.0,0.0,0.0
2583.75,0.0,0.0,0.0
2584.0,0.0,0.0,0.0
2584.25,0.0,0.0,0.0
2584.5,0.0,0.0,0.0
2584.75,0.0,0.0,0.0
2585.0,0.0,0.0,0.0
2585.25,0.0,0.0,0.0
2585.5,0.0,0.0,0.0
2585.75,0.0,0.0,0.0
2586.0,0.0,0.0,0.0
2586.25,0.0,0.0,0.0
2586.5,0.0,0.0,0.0
2586.75,0.0,0.0,0.0
2587.0,0.0,0.0,0.0
2587.25,0.0,0.0,0.0
2587.5,0.0,0.0,0.0
2587.75,0.0,0.0,0.0
2588.0,0.0,0.0,0.0
2588.25,0.0,0.0,0.0
2588.5,0.0,0.0,0.0
2588.75,0.0,0.0,0.0
2589.0,0.0,0.0,0.0
2589.25,0.0,0.0,0.0
2589.5,0.0,0.0,0.0
2589.75,0.0,0.0,0.0
2590.0,0.0,0.0,0.0
2590.25,0.0,0.0,0.0
2590.5,0.0,0.0,0.0
2590.75,0.0,0.0,0.0
2591.0,0.0,0.0,0.0
2591.25,0.0,0.0,0.0
2591.5,0.0,0.0,0.0
2591.75,0.0,0.0,0.0
2592.0,0.0,0.0,0.0
2592.25,0.0,0.0,0.0
2592.5,0.0,0.0,0.0
2592.75,0.0,0.0,0.0
2593.0,0.0,0.0,0.0
2593.25,0.0,0.0,0.0
2593.5,0.0,0.0,0.0
2593.75,0.0,0.0,0.0
2594.0,0.0,0.0,0.0
2594.25,0.0,0.0,0.0
2594.5,0.0,0.0,0.0
2594.75,0.0,0.0,0.0
2595.0,0.0,0.0,0.0
2595.25,0.0,0.0,0.0
2595.5,0.0,0.0,0.0
2595.75,0.0,0.0,0.0
2596.0,0.0,0.0,0.0
2596.25,0.0,0.0,0.0
2596.5,0.0,0.0,0.0
2596.75,0.0,0.0,0.0
2597.0,0.0,0.0,0.0
2597.25,0.0,0.0,0.0
2597.5,0.0,0.0,0.0
2597.75,0.0,0.0,0.0
2598.0,0.0,0.0,0.0
2598.25,0.0,0.0,0.0
2598.5,0.0,0.0,0.0
2598.75,0.0,0.0,0.0
2599.0,0.0,0.0,0.0
2599.25,0.0,0.0,0.0
2599.5,0.0,0.0,0.0
2599.75,0.0,0.0,0.0
2600.0,0.0,0.0,0.0
2600.25,0.0,0.0,0.0
2600.5,0.0,0.0,0.0
2600.75,0.0,0.0,0.0
2601.0,0.0,0.0,0.0
2601.25,0.0,0.0,0.0
2601.5,0.0,0.0,0.0
2601.75,0.0,0.0,0.0
2602.0,0.0,0.0,0.0
2602.25,0.0,0.0,0.0
2602.5,0.0,0.0,0.0
2602.75,0.0,0.0,0.0
2603.0,0.0,0.0,0.0
2603.25,0.0,0.0,0.0
2603.5,0.0,0.0,0.0
2603.75,0.0,0.0,0.0
2604.0,0.0,0.0,0.0
2604.25,0.0,0.0,0.0
2604.5,0.0,0.0,0.0
2604.75,0.0,0.0,0.0
2605.0,0.0,0.0,0.0
2605.25,0.0,0.0,0.0
2605.5,0.0,0.0,0.0
2605.75,0.0,0.0,0.0
2606.0,0.0,0.0,0.0
2606.25,0.0,0.0,0.0
2606.5,0.0,0.0,0.0
2606.75,0.0,0.0,0.0
2607.0,0.0,0.0,0.0
2607.25,0.0,0.0,0.0
2607.5,0.0,0.0,0.0
2607.75,0.0,0.0,0.0
2608.0,0.0,0.0,0.0
2608.25,0.0,0.0,0.0
2608.5,0.0,0.0,0.0
2608.75,0.0,0.0,0.0
2609.0,0.0,0.0,0.0
2609.25,0.0,0.0,0.0
2609.5,0.0,0.0,0.0
2609.75,0.0,0.0,0.0
2610.0,0.0,0.0,0.0
2610.25,0.0,0.0,0.0
2610.5,0.0,0.0,0.0
2610.75,0.0,0.0,0.0
2611.0,0.0,0.0,0.0
2611.25,0.0,0.0,0.0
2611.5,0.0,0.0,0.0
2611.75,0.0,0.0,0.0
2612.0,0.0,0.0,0.0
2612.25,0.0,0.0,0.0
2612.5,0.0,0.0,0.0
2612.75,0.0,0.0,0.0
2613.0,0.0,0.0,0.0
2613.25,0.0,0.0,0.0
2613.5,0.0,0.0,0.0
2613.75,0.0,0.0,0.0
2614.0,0.0,0.0,0.0
2614.25,0.0,0.0,0.0
2614.5,0.0,0.0,0.0
2614.75,0.0,0.0,0.0
2615.0,0.0,0.0,0.0
2615.25,0.0,0.0,0.0
2615.5,0.0,0.0,0.0
2615.75,0.0,0.0,0.0
2616.0,0.0,0.0,0.0
2616.25,0.0,0.0,0.0
2616.5,0.0,0.0,0.0
2616.75,0.0,0.0,0.0
2617.0,0.0,0.0,0.0
2617.25,0.0,0.0,0.0
2617.5,0.0,0.0,0.0
2617.75,0.0,0.0,0.0
2618.0,0.0,0.0,0.0
2618.25,0.0,0.0,0.0
2618.5,0.0,0.0,0.0
2618.75,0.0,0.0,0.0
2619.0,0.0,0.0,0.0
2619.25,0.0,0.0,0.0
2619.5,0.0,0.0,0.0
2619.75,0.0,0.0,0.0
2620.0,0.0,0.0,0.0
2620.25,0.0,0.0,0.0
2620.5,0.0,0.0,0.0
2620.75,0.0,0.0,0.0
2621.0,0.0,0.0,0.0
2621.25,0.0,0.0,0.0
2621.5,0.0,0.0,0.0
2621.75,0.0,0.0,0.0
2622.0,0.0,0.0,0.0
2622.25,0.0,0.0,0.0
2622.5,0.0,0.0,0.0
2622.75,0.0,0.0,0.0
2623.0,0.0,0.0,0.0
2623.25,0.0,0.0,0.0
2623.5,0.0,0.0,0.0
2623.75,0.0,0.0,0.0
2624.0,0.0,0.0,0.0
2624.25,0.0,0.0,0.0
2624.5,0.0,0.0,0.0
2624.75,0.0,0.0,0.0
2625.0,0.0,0.0,0.0
2625.25,0.0,0.0,0.0
2625.5,0.0,0.0,0.0
2625.75,0.0,0.0,0.0
2626.0,0.0,0.0,0.0
2626.25,0.0,0.0,0.0
2626.5,0.0,0.0,0.0
2626.75,0.0,0.0,0.0
2627.0,0.0,0.0,0.0
2627.25,0.0,0.0,0.0
2627.5,0.0,0.0,0.0
2627.75,0.0,0.0,0.0
2628.0,0.0,0.0,0.0
2628.25,0.0,0.0,0.0
2628.5,0.0,0.0,0.0
2628.75,0.0,0.0,0.0
2629.0,0.0,0.0,0.0
2629.25,0.0,0.0,0.0
2629.5,0.0,0.0,0.0
2629.75,0.0,0.0,0.0
2630.0,0.0,0.0,0.0
2630.25,0.0,0.0,0.0
2630.5,0.0,0.0,0.0
2630.75,0.0,0.0,0.0
2631.0,0.0,0.0,0.0
2631.25,0.0,0.0,0.0
2631.5,0.0,0.0,0.0
2631.75,0.0,0.0,0.0
2632.0,0.0,0.0,0.0
2632.25,0.0,0.0,0.0
2632.5,0.0,0.0,0.0
2632.75,0.0,0.0,0.0
2633.0,0.0,0.0,0.0
2633.25,0.0,0.0,0.0
2633.5,0.0,0.0,0.0
2633.75,0.0,0.0,0.0
2634.0,0.0,0.0,0.0
2634.25,0.0,0.0,0.0
2634.5,0.0,0.0,0.0
2634.75,0.0,0.0,0.0
2635.0,0.0,0.0,0.0
2635.25,0.0,0.0,0.0
2635.5,0.0,0.0,0.0
2635.75,0.0,0.0,0.0
2636.0,0.0,0.0,0.0
2636.25,0.0,0.0,0.0
2636.5,0.0,0.0,0.0
2636.75,0.0,0.0,0.0
2637.0,0.0,0.0,0.0
2637.25,0.0,0.0,0.0
2637.5,0.0,0.0,0.0
2637.75,0.0,0.0,0.0
2638.0,0.0,0.0,0.0
2638.25,0.0,0.0,0.0
2638.5,0.0,0.0,0.0
2638.75,0.0,0.0,0.0
2639.0,0.0,0.0,0.0
2639.25,0.0,0.0,0.0
2639.5,0.0,0.0,0.0
2639.75,0.0,0.0,0.0
2640.0,0.0,0.0,0.0
2640.25,0.0,0.0,0.0
2640.5,0.0,0.0,0.0
2640.75,0.0,0.0,0.0
2641.0,0.0,0.0,0.0
2641.25,0.0,0.0,0.0
2641.5,0.0,0.0,0.0
2641.75,0.0,0.0,0.0
2642.0,0.0,0.0,0.0
2642.25,0.0,0.0,0.0
2642.5,0.0,0.0,0.0
2642.75,0.0,0.0,0.0
2643.0,0.0,0.0,0.0
2643.25,0.0,0.0,0.0
2643.5,0.0,0.0,0.0
2643.75,0.0,0.0,0.0
2644.0,0.0,0.0,0.0
2644.25,0.0,0.0,0.0
2644.5,0.0,0.0,0.0
2644.75,0.0,0.0,0.0
2645.0,0.0,0.0,0.0
2645.25,0.0,0.0,0.0
2645.5,0.0,0.0,0.0
2645.75,0.0,0.0,0.0
2646.0,0.0,0.0,0.0
2646.25,0.0,0.0,0.0
2646.5,0.0,0.0,0.0
2646.75,0.0,0.0,0.0
2647.0,0.0,0.0,0.0
2647.25,0.0,0.0,0.0
2647.5,0.0,0.0,0.0
2647.75,0.0,0.0,0.0
2648.0,0.0,0.0,0.0
2648.25,0.0,0.0,0.0
2648.5,0.0,0.0,0.0
2648.75,0.0,0.0,0.0
2649.0,0.0,0.0,0.0
2649.25,0.0,0.0,0.0
2649.5,0.0,0.0,0.0
2649.75,0.0,0.0,0.0
2650.0,0.0,0.0,0.0
2650.25,0.0,0.0,0.0
2650.5,0.0,0.0,0.0
2650.75,0.0,0.0,0.0
2651.0,0.0,0.0,0.0
2651.25,0.0,0.0,0.0
2651.5,0.0,0.0,0.0
2651.75,0.0,0.0,0.0
2652.0,0.0,0.0,0.0
2652.25,0.0,0.0,0.0
2652.5,0.0,0.0,0.0
2652.75,0.0,0.0,0.0
2653.0,0.0,0.0,0.0
2653.25,0.0,0.0,0.0
2653.5,0.0,0.0,0.0
2653.75,0.0,0.0,0.0
2654.0,0.0,0.0,0.0
2654.25,0.0,0.0,0.0
2654.5,0.0,0.0,0.0
2654.75,0.0,0.0,0.0
2655.0,0.0,0.0,0.0
2655.25,0.0,0.0,0.0
2655.5,0.0,0.0,0.0
2655.75,0.0,0.0,0.0
2656.0,0.0,0.0,0.0
2656.25,0.0,0.0,0.0
2656.5,0.0,0.0,0.0
2656.75,0.0,0.0,0.0
2657.0,0.0,0.0,0.0
2657.25,0.0,0.0,0.0
2657.5,0.0,0.0,0.0
2657.75,0.0,0.0,0.0
2658.0,0.0,0.0,0.0
2658.25,0.0,0.0,0.0
2658.5,0.0,0.0,0.0
2658.75,0.0,0.0,0.0
2659.0,0.0,0.0,0.0
2659.25,0.0,0.0,0.0
2659.5,0.0,0.0,0.0
2659.75,0.0,0.0,0.0
2660.0,0.0,0.0,0.0
2660.25,0.0,0.0,0.0
2660.5,0.0,0.0,0.0
2660.75,0.0,0.0,0.0
